formal_label,run_name,run_id,step,training_global_step,actor_entropy,actor_kl_loss,actor_ppo_kl,actor_pg_loss,train_response_length_mean,val_reward_mean,val_reward_pass1,val_reward_pass8,val_reward_best8_mean,val_aux_response_length_mean,val_token_entropy_mean,val_low_confidence_ratio,val_token_response_length_mean,val_top1_prob_mean,val_eos_prob_mean,val_topk_mass_mean,val_analyzed_samples,val_analyzed_sample_fraction
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,89,89.0,0.0586715191602706,2.943886063278001e-05,2.7996816993169915e-05,0.0,514.962890625,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,90,90.0,0.0590121410787105,2.8517695330521065e-05,-6.160925068066092e-05,4.397470547701232e-06,512.123046875,0.69025,0.69025,0.858,0.829134,483.390625,0.2364336381182202,0.0298348256133432,483.390625,0.9527541710309524,0.0020601482810903,0.9842862112780988,64.0,0.016
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,91,91.0,0.0582516752183437,2.845005026941294e-05,3.1106988442553e-05,5.925076038693078e-07,512.943359375,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,92,92.0,0.0587133876979351,2.728161933518436e-05,-8.95898499131409e-06,0.0,514.642578125,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,93,93.0,0.0601978972554206,2.8390890825846785e-05,-4.915658857385097e-05,0.0,513.681640625,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,94,94.0,0.0578801669180393,2.9187922383044903e-05,-5.777272728657579e-06,0.0,513.48046875,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,95,95.0,0.0601641833782196,2.8069236908123685e-05,-3.1857020807990466e-05,0.0,516.109375,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,96,96.0,0.058934174478054,2.910407882694699e-05,-3.081182280539885e-05,1.5205159797915258e-06,513.515625,0.687,0.687,0.84,0.818622,460.21875,0.1593884785840538,0.0235282134854349,460.21875,0.9596030226936892,0.002159181620298,0.9921879279133484,64.0,0.016
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,97,97.0,0.0584558956325054,2.8703935658569435e-05,-2.392815508089896e-05,0.0,514.376953125,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,98,98.0,0.058309119194746,2.886357559717112e-05,2.4671412571564133e-05,0.0,514.19140625,,,,,,,,,,,,,
